cl_id,successful,paid_amount,co_name,datecl,payment_method,mid,card_brand
7821,1,2408.12,Canada,2/20/2021,Credit cards,15,Amex
7276,1,1487.76,United States,3/8/2021,Credit cards,68,Amex
7401,1,3315.2,Spain,1/6/2021,Credit cards,79,JBC
3642,1,4941.68,Norway,2/10/2021,Mobile,285,MasterCard
9589,0,2809.8,Canada,3/29/2021,Credit cards,46,Amex
3600,1,1679.88,Turkey,1/29/2021,Credit cards,133,Visa
8681,1,4261.2,Norway,2/2/2021,Credit cards,199,Amex
3850,1,2566.88,Finland,2/1/2021,Mobile,237,Amex
4562,1,2904.88,Finland,3/20/2021,E-Wallet,132,MasterCard
4976,0,3761.08,Germany,1/17/2021,Credit cards,291,JBC
3189,1,1454.6,Canada,2/20/2021,Prepaid cards,239,Amex
976,0,2673.92,Norway,3/16/2021,Bank transfers,249,Visa
6582,1,2310.16,United Kingdom,2/14/2021,E-Wallet,168,Amex
9603,0,1547.72,Denmark,2/14/2021,Prepaid cards,184,JBC
9256,0,4128.48,Switzerland,3/20/2021,Bank transfers,147,Amex
772,0,3831.8,Denmark,2/15/2021,Credit cards,22,Visa
1225,1,4429.32,Norway,2/10/2021,Mobile,57,Visa
8942,0,3044.84,Denmark,3/17/2021,Mobile,190,MasterCard
7721,0,3698.96,Brazil,3/15/2021,E-Wallet,195,MasterCard
123,0,3945.76,United Kingdom,2/28/2021,Credit cards,7,Amex
9572,1,1109.04,Netherlands,3/22/2021,Mobile,153,MasterCard
6181,1,2897,Germany,3/5/2021,Credit cards,108,Amex
4273,1,2176.64,Brazil,1/17/2021,E-Wallet,78,JBC
4646,1,2737.04,Turkey,2/8/2021,E-Wallet,88,MasterCard
3464,1,1268.6,Switzerland,1/30/2021,Prepaid cards,272,Visa
642,0,2823.64,New Zealand,1/1/2021,Bank transfers,139,Amex
7347,1,2057.72,Iran,2/22/2021,E-Wallet,167,Visa
9211,1,1143.8,Finland,1/6/2021,Credit cards,72,Visa
2025,1,2488.84,Finland,1/20/2021,Mobile,152,JBC
982,0,1369.72,Canada,2/23/2021,E-Wallet,208,Visa
2882,0,4498.92,Finland,3/3/2021,Bank transfers,250,Visa
9427,0,1467.24,Spain,2/15/2021,E-Wallet,193,Visa
9925,0,2380.32,Canada,1/17/2021,Bank transfers,43,Amex
8144,0,1593.4,Australia,3/7/2021,Mobile,123,JBC
1594,1,3595.32,Netherlands,2/1/2021,Credit cards,169,Visa
2418,1,4641.36,Germany,3/7/2021,Mobile,280,Amex
2394,0,3102.92,Brazil,3/27/2021,Bank transfers,99,MasterCard
3948,0,3357.04,France,2/10/2021,Mobile,156,Amex
4302,1,2609.56,New Zealand,1/13/2021,Mobile,106,Amex
6953,1,1739.96,Iran,2/25/2021,Credit cards,35,MasterCard
1700,1,3117.32,Denmark,1/30/2021,Mobile,76,MasterCard
1825,0,4333.12,Norway,1/9/2021,Prepaid cards,174,JBC
6026,1,2975.44,France,3/12/2021,Mobile,292,MasterCard
745,0,4319.24,Netherlands,2/18/2021,Bank transfers,10,Amex
624,1,1908.28,Finland,2/24/2021,Credit cards,31,JBC
2460,1,3854.88,United States,1/12/2021,Mobile,274,MasterCard
9989,0,1482.64,Ireland,3/25/2021,Prepaid cards,48,Visa
449,1,2955,Netherlands,2/9/2021,E-Wallet,141,JBC
3558,0,4833.08,Iran,1/2/2021,Bank transfers,239,Visa
4494,1,4631.96,Finland,2/1/2021,Bank transfers,1,Visa
2101,1,4913.52,United States,3/23/2021,Bank transfers,154,JBC
3115,0,3169.44,Iran,1/22/2021,Bank transfers,48,Amex
1631,0,1786.76,New Zealand,1/21/2021,Bank transfers,233,JBC
8418,1,4733.16,Netherlands,3/4/2021,E-Wallet,185,Visa
924,0,1929.88,Switzerland,3/16/2021,E-Wallet,18,JBC
1592,1,4420.4,Brazil,3/23/2021,Bank transfers,272,JBC
697,0,1263.28,France,2/14/2021,E-Wallet,197,JBC
3981,0,4262.84,Canada,1/19/2021,E-Wallet,297,MasterCard
6392,0,2903,Canada,2/27/2021,E-Wallet,145,JBC
4178,1,3438.48,Canada,3/7/2021,Credit cards,199,JBC
7726,1,3983.12,Denmark,2/21/2021,Bank transfers,60,Amex
248,1,4411.52,United Kingdom,2/11/2021,Credit cards,176,MasterCard
6406,0,1263.12,Denmark,3/2/2021,E-Wallet,106,Amex
5935,1,3583.04,Spain,2/14/2021,Prepaid cards,211,Amex
9972,0,4854.44,Germany,2/17/2021,E-Wallet,241,Visa
5623,0,2233.92,United Kingdom,2/9/2021,Prepaid cards,44,Visa
7888,0,2522.4,Switzerland,3/24/2021,Bank transfers,176,MasterCard
4490,0,3864.48,Turkey,1/9/2021,Bank transfers,261,MasterCard
3037,0,2998.08,Denmark,1/10/2021,Mobile,39,JBC
62,1,2740.44,Brazil,1/11/2021,E-Wallet,226,MasterCard
1645,1,2894.84,United States,3/20/2021,Prepaid cards,173,Visa
3989,1,4389.2,France,3/19/2021,Prepaid cards,172,Amex
9342,0,4831.16,Spain,1/20/2021,Credit cards,257,Visa
8129,1,2625.2,Switzerland,3/27/2021,Prepaid cards,237,Amex
8409,1,1723.32,Netherlands,2/5/2021,E-Wallet,108,Amex
4689,1,3497.72,Brazil,3/2/2021,Mobile,281,Visa
3264,0,2759.24,Iran,2/23/2021,E-Wallet,8,Amex
2851,0,2515.12,Ireland,1/9/2021,Mobile,237,Visa
8909,0,1466.8,Brazil,2/23/2021,Prepaid cards,37,JBC
5727,0,3921.24,Norway,3/26/2021,Prepaid cards,239,Amex
8192,1,3304.2,Finland,3/19/2021,Credit cards,70,Amex
9322,1,3652.2,Switzerland,3/15/2021,Bank transfers,136,Amex
8226,0,4099,Iran,3/4/2021,Mobile,152,Amex
5698,0,2787.12,Spain,1/7/2021,E-Wallet,68,Amex
6626,0,1401.48,Turkey,3/16/2021,Credit cards,59,Visa
7677,1,3780.92,Norway,2/13/2021,Mobile,58,JBC
9652,0,1387.24,New Zealand,3/18/2021,E-Wallet,10,JBC
3248,1,2165.44,Finland,1/6/2021,Bank transfers,127,Visa
5429,0,2500.24,Germany,2/19/2021,Prepaid cards,125,Visa
5225,0,3500.52,United Kingdom,1/1/2021,Mobile,134,Amex
25,1,2994.32,Norway,3/17/2021,E-Wallet,117,Visa
6023,0,1861.04,Ireland,1/19/2021,Credit cards,224,MasterCard
1684,0,3427.88,Canada,1/7/2021,Mobile,283,Visa
4600,1,4712.8,United States,1/18/2021,E-Wallet,250,MasterCard
7903,0,2564.64,Norway,2/1/2021,Mobile,100,Visa
8113,1,4364.12,Canada,3/8/2021,Credit cards,28,MasterCard
671,1,2857.8,Finland,1/29/2021,Prepaid cards,177,MasterCard
9845,0,3185.96,Norway,3/27/2021,Credit cards,82,Amex
6407,0,4837.64,United States,4/1/2021,E-Wallet,264,Amex
9105,1,4214.04,Germany,1/25/2021,Prepaid cards,73,JBC
5283,1,1893.16,Ireland,1/14/2021,Mobile,13,MasterCard
4037,1,2847.92,Iran,3/15/2021,Prepaid cards,250,MasterCard
5789,0,1695.56,Denmark,2/24/2021,E-Wallet,225,Visa
2801,0,1536,Netherlands,3/4/2021,Bank transfers,32,Visa
4192,0,4369.12,Australia,2/11/2021,Bank transfers,196,JBC
1425,1,4489.4,Denmark,3/3/2021,E-Wallet,44,Amex
2167,0,4467.72,Finland,3/23/2021,Credit cards,10,JBC
8112,0,2480.4,Denmark,3/6/2021,E-Wallet,119,JBC
332,1,4435.28,Norway,3/15/2021,Bank transfers,68,Amex
283,1,2760.84,Norway,1/6/2021,Prepaid cards,87,JBC
2677,0,1944.6,Denmark,2/25/2021,Mobile,1,JBC
613,1,4618.48,Switzerland,1/21/2021,Mobile,246,JBC
8267,1,2388.24,France,3/28/2021,E-Wallet,22,Amex
1476,0,4844.96,Australia,3/16/2021,Prepaid cards,83,Amex
2406,0,1233.08,Switzerland,3/5/2021,Bank transfers,228,JBC
7526,0,2530.68,United States,3/11/2021,Bank transfers,179,Visa
2600,0,2099.64,Switzerland,1/31/2021,Bank transfers,175,Visa
1437,0,1223.68,Finland,2/25/2021,Mobile,42,MasterCard
1824,0,2302.52,Finland,2/21/2021,Bank transfers,210,Visa
9357,0,4119.4,Finland,3/22/2021,E-Wallet,62,JBC
7823,1,3233.04,Finland,4/1/2021,Bank transfers,142,MasterCard
4074,0,3994.08,Australia,2/2/2021,Bank transfers,230,MasterCard
629,0,4897.4,Australia,1/20/2021,Credit cards,106,Visa
8358,0,2128.04,Switzerland,3/18/2021,Mobile,243,JBC
6666,1,2136.8,Spain,3/22/2021,Bank transfers,12,Visa
2648,1,4133,Denmark,1/25/2021,Credit cards,262,Visa
7829,0,4138.28,New Zealand,2/16/2021,Mobile,91,Amex
1082,1,2337.4,Finland,1/29/2021,Mobile,272,JBC
4714,1,2641.24,France,2/18/2021,Mobile,100,MasterCard
3820,0,4046.2,Norway,3/31/2021,Bank transfers,114,Amex
3428,0,1898.04,Germany,3/3/2021,Bank transfers,87,Amex
7648,0,3883.16,Ireland,3/26/2021,Prepaid cards,288,MasterCard
8315,0,1391.4,Spain,1/22/2021,Prepaid cards,101,JBC
8908,1,4110.28,Germany,3/9/2021,E-Wallet,287,MasterCard
5729,1,1282.52,Canada,3/20/2021,Prepaid cards,67,JBC
3347,1,2620.48,Spain,3/31/2021,E-Wallet,42,MasterCard
9170,1,4394.24,Denmark,1/5/2021,Mobile,83,Visa
4026,0,4999.6,New Zealand,2/16/2021,Bank transfers,42,Visa
705,1,1049,Netherlands,3/4/2021,E-Wallet,11,JBC
3895,1,1004.76,New Zealand,1/23/2021,Credit cards,33,JBC
1339,1,4428,Brazil,2/4/2021,Prepaid cards,50,Visa
9731,1,2945.88,Turkey,2/21/2021,Bank transfers,190,Visa
7986,0,1326.8,Ireland,3/24/2021,Bank transfers,254,Visa
1541,1,2357,France,1/16/2021,Credit cards,272,JBC
5532,0,2551,New Zealand,2/19/2021,Prepaid cards,224,Visa
7135,0,4833.6,Australia,3/4/2021,E-Wallet,196,MasterCard
5268,1,3163.08,Australia,1/21/2021,Mobile,25,MasterCard
6664,1,1968.56,Turkey,3/17/2021,Bank transfers,278,MasterCard
4811,1,2894.96,United Kingdom,1/25/2021,Bank transfers,113,Amex
7080,1,1527.4,Turkey,2/22/2021,Credit cards,166,Amex
9857,1,2525.52,Netherlands,3/23/2021,E-Wallet,254,MasterCard
5294,0,1465.56,Switzerland,2/25/2021,Prepaid cards,59,JBC
8601,0,2938.52,Finland,4/1/2021,E-Wallet,296,Amex
5042,0,3188.4,Spain,3/7/2021,Mobile,232,JBC
8568,1,3788.08,Netherlands,1/21/2021,Credit cards,267,Visa
9159,1,2634.32,United Kingdom,2/12/2021,Mobile,258,Visa
1029,0,3568.96,Turkey,3/25/2021,E-Wallet,139,Visa
2279,1,1800.48,Spain,2/19/2021,Credit cards,210,MasterCard
9799,0,1996.92,Canada,1/9/2021,Mobile,155,Visa
9273,0,3261.08,Germany,3/3/2021,Bank transfers,268,MasterCard
1918,0,2248.32,Turkey,1/1/2021,E-Wallet,93,MasterCard
3317,0,1060.8,Canada,2/18/2021,E-Wallet,79,JBC
8007,0,3724.64,Iran,3/1/2021,Prepaid cards,98,Amex
9728,1,2713.08,Spain,1/9/2021,Mobile,156,MasterCard
2504,0,2492.72,Turkey,3/24/2021,Bank transfers,77,Amex
8095,1,1566.6,Turkey,3/15/2021,Credit cards,183,Amex
6304,0,3725.48,Brazil,1/9/2021,Mobile,87,Amex
8629,1,4977.48,Spain,2/19/2021,E-Wallet,180,JBC
4047,1,1653.08,Iran,3/18/2021,E-Wallet,279,Amex
3510,1,4739.12,Finland,2/1/2021,Prepaid cards,184,JBC
5694,1,1600.4,Switzerland,2/6/2021,Credit cards,191,JBC
2613,1,3007.84,France,2/22/2021,Bank transfers,25,Visa
7532,0,3063.8,Iran,1/20/2021,Bank transfers,71,Visa
7609,0,1233.68,Turkey,3/25/2021,Bank transfers,167,MasterCard
3402,0,4018.04,Switzerland,2/13/2021,E-Wallet,75,Visa
863,1,4239.64,Netherlands,4/1/2021,Bank transfers,265,Visa
7008,1,3195.6,Finland,2/24/2021,E-Wallet,284,MasterCard
9534,1,4336.08,Netherlands,3/15/2021,E-Wallet,255,Visa
8991,0,4570.64,Iran,3/26/2021,Prepaid cards,249,JBC
6649,1,3857.52,Norway,3/3/2021,Credit cards,56,Amex
7398,1,4848.96,Switzerland,3/10/2021,Mobile,6,JBC
7874,0,4236.64,Switzerland,2/16/2021,Bank transfers,121,Visa
8674,1,1070.96,Switzerland,2/22/2021,Prepaid cards,237,MasterCard
7654,1,4221.68,Germany,1/19/2021,E-Wallet,5,Visa
4999,1,1932.64,Turkey,1/28/2021,Bank transfers,258,Amex
5122,1,4408,France,1/18/2021,E-Wallet,213,JBC
1353,0,1307.52,France,1/4/2021,Prepaid cards,1,MasterCard
7445,0,4949.68,Brazil,1/6/2021,Prepaid cards,286,MasterCard
7189,0,2756.48,Ireland,2/11/2021,E-Wallet,31,MasterCard
4673,0,1731.12,Brazil,1/24/2021,Credit cards,164,Visa
3806,1,4355.68,Ireland,2/19/2021,Prepaid cards,190,MasterCard
9571,1,4951.64,Finland,1/1/2021,E-Wallet,155,Amex
6243,1,2964.64,Switzerland,3/18/2021,Prepaid cards,14,Visa
7316,1,2686.36,Switzerland,3/8/2021,Prepaid cards,261,Visa
7944,0,4577.4,Netherlands,1/27/2021,E-Wallet,51,Amex
9128,0,3744.96,Norway,1/30/2021,Mobile,94,Amex
895,0,2453.28,Spain,3/18/2021,Mobile,21,Amex
5955,1,3606.32,Australia,3/30/2021,Bank transfers,89,Visa
2630,0,1193.6,Turkey,3/15/2021,Prepaid cards,13,MasterCard
5876,0,3112.6,Brazil,3/15/2021,Credit cards,103,Amex
5802,0,1904.2,Iran,3/1/2021,Credit cards,80,JBC
6159,0,3951.24,Finland,3/9/2021,Bank transfers,280,Visa
6966,1,2867.72,Spain,1/12/2021,Bank transfers,126,MasterCard
798,1,1375.12,Norway,1/24/2021,Mobile,124,Amex
6455,1,3397.56,United Kingdom,2/20/2021,Credit cards,174,Amex
9588,1,4635.68,New Zealand,3/30/2021,Prepaid cards,279,Amex
3925,1,2249.48,Germany,2/19/2021,Credit cards,1,JBC
4256,0,1510.48,Australia,3/15/2021,Bank transfers,51,MasterCard
6093,1,2127,Brazil,3/1/2021,Bank transfers,70,Amex
8402,0,3862.32,Germany,1/17/2021,Credit cards,163,MasterCard
4656,1,2235.6,France,3/28/2021,E-Wallet,16,Visa
4264,0,3004.48,Denmark,2/5/2021,Prepaid cards,279,MasterCard
914,0,4271.36,Iran,1/27/2021,Credit cards,93,MasterCard
8115,1,1800.12,New Zealand,1/24/2021,Credit cards,188,Amex
995,1,3028.24,Denmark,2/17/2021,E-Wallet,274,Visa
3274,0,4338.4,Turkey,1/8/2021,Bank transfers,98,Amex
9238,1,2603.2,France,3/10/2021,Prepaid cards,268,Amex
9954,1,1907.48,New Zealand,3/10/2021,Prepaid cards,10,Visa
7818,1,4479.76,Germany,1/5/2021,Bank transfers,293,Amex
6440,0,4522.68,Ireland,3/21/2021,Credit cards,273,Visa
5382,1,3396.52,Ireland,1/17/2021,Prepaid cards,134,Visa
7388,1,4997.4,France,2/14/2021,Mobile,182,JBC
5788,1,4645.12,France,3/21/2021,Prepaid cards,180,JBC
455,0,3696.52,Spain,1/7/2021,Credit cards,1,JBC
1429,1,2692.12,United States,2/27/2021,Credit cards,93,Visa
9383,0,4023.28,Norway,3/20/2021,Credit cards,202,MasterCard
1387,1,4652.36,United Kingdom,3/8/2021,E-Wallet,112,JBC
6831,0,1482.56,Netherlands,2/5/2021,Prepaid cards,131,Amex
2389,1,1045.96,Norway,2/26/2021,Prepaid cards,290,JBC
1268,0,1742.68,Iran,3/12/2021,Credit cards,180,Amex
2687,1,4251.2,Switzerland,3/3/2021,Credit cards,240,JBC
6896,1,3282.24,France,3/14/2021,Credit cards,254,MasterCard
6184,1,2634.96,United States,2/9/2021,Prepaid cards,124,Amex
1858,0,1537.2,United Kingdom,2/21/2021,Prepaid cards,204,MasterCard
4500,1,1655.68,Turkey,2/8/2021,Mobile,41,JBC
1383,1,1634.68,Netherlands,1/9/2021,Credit cards,116,MasterCard
6319,1,3340.84,Canada,2/8/2021,Credit cards,171,Visa
2269,1,3097.64,Canada,2/14/2021,Credit cards,213,Visa
2698,0,2689.6,Australia,3/28/2021,Prepaid cards,248,Amex
6910,1,1499.2,United States,1/23/2021,Bank transfers,240,JBC
1948,1,1129.4,Switzerland,3/20/2021,Bank transfers,62,Visa
4244,1,1645.32,Switzerland,1/31/2021,Credit cards,267,Amex
6826,1,3200.4,Switzerland,2/10/2021,E-Wallet,216,Amex
8870,1,4816.28,Germany,1/5/2021,E-Wallet,278,MasterCard
1848,0,4175.92,Australia,2/20/2021,Credit cards,117,JBC
4137,0,4986.84,Netherlands,3/22/2021,Prepaid cards,244,Amex
5304,1,2290.96,Denmark,2/10/2021,Prepaid cards,247,MasterCard
6612,0,2382.44,Spain,1/22/2021,E-Wallet,267,MasterCard
8078,1,4366.16,Canada,1/29/2021,Bank transfers,71,Visa
3302,1,3334.84,Germany,1/12/2021,Bank transfers,46,MasterCard
4890,0,3238.08,Switzerland,3/28/2021,Prepaid cards,130,JBC
2076,1,1671.2,Turkey,3/21/2021,Credit cards,273,Visa
3164,0,1795.96,United States,2/27/2021,Credit cards,160,Amex
5197,0,4594,Australia,2/20/2021,Mobile,158,Amex
6063,0,3998.56,Spain,1/10/2021,Credit cards,173,JBC
1870,0,4448.68,Finland,2/19/2021,E-Wallet,219,Visa
8371,1,3230.36,Turkey,3/4/2021,E-Wallet,63,Amex
9361,0,4578.6,Canada,2/24/2021,Prepaid cards,271,Visa
6559,1,1724.68,Brazil,1/11/2021,Bank transfers,296,JBC
1626,1,1474.52,Turkey,3/22/2021,Credit cards,288,MasterCard
175,1,2766.72,Australia,1/10/2021,E-Wallet,267,Visa
5211,0,2620.68,United Kingdom,2/10/2021,Credit cards,262,Visa
9081,0,3794.2,Finland,3/26/2021,Bank transfers,147,Visa
4189,1,1877.16,France,1/20/2021,Prepaid cards,229,Amex
651,1,3030.04,Brazil,2/19/2021,E-Wallet,201,Visa
5221,1,1954.88,New Zealand,1/27/2021,E-Wallet,214,Visa
6894,1,2736.64,Iran,2/18/2021,E-Wallet,247,Visa
1309,0,4683.96,United States,3/30/2021,E-Wallet,53,MasterCard
9880,0,3276.72,France,3/4/2021,Prepaid cards,16,MasterCard
3137,0,2699.4,United Kingdom,2/26/2021,Prepaid cards,259,Amex
8414,0,3126.96,Ireland,3/5/2021,E-Wallet,56,Amex
2264,1,1201.96,Finland,2/23/2021,Bank transfers,6,MasterCard
6331,1,3521.76,Netherlands,1/21/2021,Bank transfers,5,JBC
654,1,1967.32,Germany,2/25/2021,Prepaid cards,237,Amex
2035,1,2474.72,New Zealand,2/9/2021,Mobile,141,Amex
4208,1,1368,Australia,2/9/2021,E-Wallet,15,JBC
3520,0,2937.28,Canada,3/25/2021,Credit cards,286,MasterCard
6068,0,2865.72,Ireland,3/14/2021,Credit cards,194,Visa
2210,1,3926.84,Norway,3/14/2021,Mobile,2,Amex
6790,0,2993.16,Switzerland,1/24/2021,Mobile,268,Amex
4664,1,2238.16,Turkey,3/2/2021,Mobile,147,JBC
1886,0,3780.52,Australia,3/24/2021,E-Wallet,70,Visa
7234,1,2833.96,Switzerland,2/24/2021,E-Wallet,283,Visa
2770,1,2044.24,Spain,3/4/2021,Credit cards,156,Amex
2468,0,4309.52,Switzerland,1/14/2021,Prepaid cards,177,JBC
4916,0,3366.68,United States,1/24/2021,E-Wallet,3,JBC
5679,1,1218.72,France,2/27/2021,E-Wallet,54,Visa
8375,0,2316.2,Turkey,2/4/2021,Prepaid cards,234,Visa
5387,1,3311.72,Germany,1/15/2021,E-Wallet,178,JBC
9221,1,1273.28,Australia,2/23/2021,Bank transfers,289,MasterCard
3383,1,3496.32,Spain,2/4/2021,Mobile,124,MasterCard
8493,1,3508.6,United States,1/20/2021,Prepaid cards,33,JBC
8978,1,3703.2,Australia,2/3/2021,Mobile,205,Visa
4457,1,4241.4,Finland,2/8/2021,Prepaid cards,173,JBC
8027,1,4589.32,Norway,2/16/2021,Credit cards,228,Amex
2956,1,3793.4,Spain,3/6/2021,Credit cards,29,Amex
1701,1,3867,Finland,3/21/2021,Prepaid cards,73,Amex
8928,0,1362.92,Norway,1/22/2021,Bank transfers,277,MasterCard
2987,0,2236.96,Ireland,1/17/2021,Credit cards,288,JBC
5484,1,4212.64,Switzerland,3/20/2021,E-Wallet,206,JBC
8960,0,3157.32,United States,1/20/2021,Credit cards,33,JBC
3641,0,2799.64,Netherlands,2/24/2021,Bank transfers,139,Visa
896,0,2736.12,Iran,2/27/2021,Credit cards,78,MasterCard
2277,1,1555.36,France,2/19/2021,Credit cards,14,MasterCard
2372,1,2638.64,Norway,1/8/2021,Prepaid cards,130,MasterCard
1813,1,2141.68,Netherlands,1/16/2021,Prepaid cards,42,Amex
5526,1,3116.68,Spain,3/17/2021,Mobile,239,MasterCard
5699,0,3240,Turkey,1/12/2021,E-Wallet,52,Amex
6235,0,1899.52,Australia,2/15/2021,Bank transfers,63,MasterCard
187,1,4658.48,Turkey,2/26/2021,Prepaid cards,178,MasterCard
8862,0,3654.08,Canada,3/4/2021,Credit cards,23,MasterCard
5049,1,1337.8,Denmark,2/28/2021,Mobile,62,Amex
4707,1,4521.76,Switzerland,2/1/2021,Mobile,88,Visa
2351,1,2119.28,Denmark,2/27/2021,Prepaid cards,13,JBC
7542,0,4644.24,Germany,3/6/2021,Prepaid cards,28,MasterCard
698,1,4226.24,Turkey,1/24/2021,Credit cards,11,Visa
140,0,4318.48,Germany,2/18/2021,Credit cards,265,Visa
9059,0,1989.44,Finland,1/15/2021,Mobile,178,JBC
8336,1,4831.84,Ireland,3/24/2021,Credit cards,182,MasterCard
7742,0,1615.36,Norway,2/28/2021,Credit cards,97,MasterCard
1941,1,1888.8,Switzerland,1/19/2021,E-Wallet,70,Visa
7786,1,3442.84,Netherlands,1/13/2021,Prepaid cards,139,Amex
46,1,1539.8,Australia,1/2/2021,Credit cards,211,Visa
1755,0,3749.68,United States,2/14/2021,E-Wallet,274,MasterCard
5314,1,2561.04,United Kingdom,2/17/2021,Bank transfers,99,Visa
8582,1,2195.72,Switzerland,2/9/2021,Prepaid cards,212,JBC
5139,0,2964.08,Germany,2/1/2021,Bank transfers,45,JBC
9231,0,2593.4,Turkey,3/29/2021,Credit cards,108,Amex
7480,1,1183.36,Switzerland,2/25/2021,Mobile,180,Visa
8713,1,3721.56,Canada,3/24/2021,E-Wallet,203,Amex
411,0,3521.92,Iran,3/22/2021,E-Wallet,140,Amex
3780,0,1673.72,Brazil,1/15/2021,E-Wallet,30,JBC
6020,0,4560.56,Netherlands,3/9/2021,Prepaid cards,294,Visa
8065,0,4387.72,Turkey,3/15/2021,E-Wallet,258,MasterCard
4802,0,4472.76,New Zealand,2/14/2021,Bank transfers,212,Visa
330,0,3222.96,Canada,2/28/2021,Credit cards,216,JBC
2825,1,4574.48,Switzerland,3/20/2021,Prepaid cards,277,Amex
8597,0,4543.4,Netherlands,3/21/2021,Prepaid cards,247,Amex
4616,0,4984.08,Turkey,3/26/2021,Mobile,37,JBC
4670,1,2039.4,Australia,2/2/2021,Credit cards,227,MasterCard
94,1,3650.52,Denmark,3/30/2021,Credit cards,167,Amex
9963,1,2222.44,Ireland,1/8/2021,E-Wallet,45,MasterCard
6835,1,3822.04,Iran,2/7/2021,Mobile,244,MasterCard
6920,1,1282.8,Netherlands,2/10/2021,Mobile,34,Amex
1018,1,2796.4,Denmark,1/9/2021,Mobile,30,MasterCard
5912,1,3733.96,Netherlands,3/14/2021,Credit cards,224,Amex
7991,1,3364.64,Ireland,1/12/2021,E-Wallet,170,JBC
4684,1,1784.72,Finland,2/15/2021,Bank transfers,278,MasterCard
5772,1,4980.8,Ireland,1/22/2021,Mobile,101,Amex
9908,0,4972.12,Turkey,1/22/2021,E-Wallet,60,MasterCard
128,1,1384.16,Finland,1/15/2021,Bank transfers,182,Visa
2574,1,1881.4,Netherlands,2/24/2021,Mobile,280,Amex
8894,0,4818.76,Netherlands,1/16/2021,Bank transfers,252,Visa
5782,0,2673.44,Canada,1/10/2021,E-Wallet,4,MasterCard
5555,1,1891.68,New Zealand,1/30/2021,Prepaid cards,173,Visa
2923,0,4305.04,United Kingdom,2/20/2021,Mobile,225,MasterCard
6704,0,2242.6,France,2/23/2021,E-Wallet,298,Visa
1143,0,1421.32,United States,2/13/2021,Bank transfers,108,Visa
5067,0,1299.76,Norway,1/24/2021,Mobile,91,MasterCard
1564,0,4168.08,Finland,2/25/2021,Prepaid cards,227,MasterCard
884,1,4226.56,Canada,3/8/2021,Credit cards,96,JBC
6538,0,2077.84,Denmark,1/12/2021,Prepaid cards,44,MasterCard
3787,1,4821.12,Norway,3/17/2021,Mobile,261,Amex
9096,1,4992.68,Iran,2/16/2021,Mobile,2,Amex
4430,0,4581.24,Spain,1/14/2021,Mobile,212,JBC
5044,0,3984.08,Denmark,1/26/2021,Prepaid cards,292,Visa
3576,0,3998.72,United Kingdom,2/17/2021,E-Wallet,134,Amex
6505,0,1985.92,United States,3/25/2021,Credit cards,109,Amex
9450,0,4820.6,Iran,2/21/2021,Bank transfers,84,Amex
5574,1,4348.6,Brazil,1/3/2021,Bank transfers,120,JBC
8888,1,1813.76,Norway,1/15/2021,Bank transfers,208,MasterCard
229,1,2896.12,Iran,4/1/2021,Mobile,33,JBC
1764,1,1164.76,Iran,1/20/2021,Credit cards,115,Amex
3991,0,4824.24,Denmark,3/19/2021,Mobile,58,Visa
3810,1,1568.28,Switzerland,1/9/2021,Bank transfers,257,Visa
5131,1,2935.88,United States,3/9/2021,E-Wallet,157,Visa
7333,0,3892.04,Canada,3/2/2021,E-Wallet,43,MasterCard
8503,1,3627.56,Spain,1/9/2021,Prepaid cards,225,JBC
9032,1,3510.88,Germany,2/28/2021,Credit cards,214,Amex
3985,0,3177.64,Iran,3/18/2021,E-Wallet,43,JBC
1220,0,2095.48,Netherlands,3/9/2021,Credit cards,99,Visa
8193,0,3462.16,Spain,3/8/2021,Prepaid cards,184,Visa
9586,0,2167.44,Turkey,1/15/2021,E-Wallet,26,MasterCard
8675,1,1489,France,2/13/2021,Bank transfers,57,JBC
1044,0,3161.92,Netherlands,3/13/2021,E-Wallet,14,Amex
9434,1,3710.44,Denmark,3/21/2021,E-Wallet,74,Visa
2822,0,4703.6,Switzerland,3/6/2021,Credit cards,39,Amex
977,1,2383.4,United States,2/18/2021,Mobile,22,Visa
8206,1,4532.88,Netherlands,1/28/2021,Prepaid cards,42,Visa
2286,0,3128.48,France,1/11/2021,Bank transfers,2,Visa
4688,1,2127.12,Finland,1/27/2021,E-Wallet,220,JBC
4124,1,2466.16,Brazil,3/10/2021,Bank transfers,269,Amex
3942,1,3905.52,Spain,3/6/2021,E-Wallet,126,Visa
1415,0,1911.84,Canada,2/3/2021,Credit cards,56,JBC
3360,1,4944.92,United States,1/3/2021,Credit cards,285,Amex
9346,0,1068.4,New Zealand,1/4/2021,Prepaid cards,206,JBC
1582,0,4683.68,United States,1/27/2021,Mobile,143,MasterCard
2068,1,1407.32,Canada,3/21/2021,Mobile,13,Visa
6127,1,4136.04,New Zealand,3/25/2021,Mobile,87,MasterCard
4527,1,1133.44,Norway,1/24/2021,Mobile,178,JBC
271,0,2165.92,France,1/31/2021,Bank transfers,289,Visa
